country,region,region_code,province,province_code,comune,comune_code,population,total_deaths,expected_deaths,excess_deaths,excess_deaths_pct,excess_deaths_per_100,cases_2020_09_01,cases_2020_10_25,second_wave_cases,second_wave_cases_per_100k
Italy,Lombardy,3,Cremona,19,Rivolta d'Adda,19084,8173,67,37.4,29.6,0.79144385026738,0.362168114523431,122,158,36,440.474733879848
Italy,Lombardy,3,Cremona,19,Robecco d'Oglio,19085,2332,46,10.8,35.2,3.25925925925926,1.50943396226415,87,96,9,385.934819897084
Italy,Lombardy,3,Cremona,19,Romanengo,19086,3147,31,11,20,1.81818181818182,0.635525897680331,56,58,2,63.5525897680331
Italy,Lombardy,3,Cremona,19,Salvirola,19087,1158,5,2.2,2.8,1.27272727272727,0.241796200345423,15,15,0,0
Italy,Lombardy,3,Cremona,19,San Bassano,19088,2212,34,13.2,20.8,1.57575757575758,0.940325497287523,109,112,3,135.623869801085
Italy,Lombardy,3,Cremona,19,San Daniele Po,19089,1347,14,5.8,8.2,1.41379310344828,0.608760207869339,24,27,3,222.71714922049
Italy,Lombardy,3,Cremona,19,San Giovanni in Croce,19090,1926,16,7.2,8.8,1.22222222222222,0.456905503634476,48,55,7,363.447559709242
Italy,Lombardy,3,Cremona,19,San Martino del Lago,19091,408,4,0.8,3.2,4,0.784313725490196,5,6,1,245.098039215686
Italy,Lombardy,3,Cremona,19,Scandolara Ravara,19092,1346,24,4.8,19.2,4,1.42644873699851,38,40,2,148.588410104012
Italy,Lombardy,3,Cremona,19,Scandolara Ripa d'Oglio,19093,525,4,3,1,0.333333333333333,0.19047619047619,10,10,0,0
Italy,Lombardy,3,Cremona,19,Sergnano,19094,3537,28,11.4,16.6,1.45614035087719,0.469324286118179,62,74,12,339.270568278202
Italy,Lombardy,3,Cremona,19,Sesto ed Uniti,19095,3218,24,16.4,7.6,0.463414634146342,0.236171535114978,39,63,24,745.80484773151
Italy,Lombardy,3,Cremona,19,Solarolo Rainerio,19096,939,12,3,9,3,0.958466453674122,25,28,3,319.488817891374
Italy,Lombardy,3,Cremona,19,Soncino,19097,7608,67,27,40,1.48148148148148,0.525762355415352,92,97,5,65.720294426919
Italy,Lombardy,3,Cremona,19,Soresina,19098,8929,115,43,72,1.67441860465116,0.806361294657857,262,279,17,190.390861238661
Italy,Lombardy,3,Cremona,19,Sospiro,19099,3096,69,25.4,43.6,1.71653543307087,1.40826873385013,142,153,11,355.297157622739
Italy,Lombardy,3,Cremona,19,Spinadesco,19100,1476,11,6.2,4.8,0.774193548387097,0.32520325203252,34,39,5,338.753387533875
Italy,Lombardy,3,Cremona,19,Spineda,19101,611,8,3.8,4.2,1.10526315789474,0.687397708674305,13,14,1,163.66612111293
Italy,Lombardy,3,Cremona,19,Spino d'Adda,19102,6807,27,24.4,2.6,0.10655737704918,0.0381959747318936,43,71,28,411.34126634347
Italy,Lombardy,3,Cremona,19,Stagno Lombardo,19103,1541,30,6.2,23.8,3.83870967741936,1.54445165476963,29,31,2,129.785853341986
Italy,Lombardy,3,Cremona,19,Ticengo,19104,429,2,2.4,-0.4,-0.166666666666667,-0.0932400932400932,7,7,0,0
Italy,Lombardy,3,Cremona,19,Torre de' Picenardi,19107,2081,21,11.2,9.8,0.875,0.470927438731379,17,20,3,144.161460836136
Italy,Lombardy,3,Cremona,19,Trescore Cremasco,19109,2829,23,8.6,14.4,1.67441860465116,0.509013785790032,35,38,3,106.044538706257
Italy,Lombardy,3,Cremona,19,Trigolo,19110,1697,29,8.2,20.8,2.53658536585366,1.22569239835003,82,88,6,353.565114908662
Italy,Lombardy,3,Cremona,19,Vaiano Cremasco,19111,3697,38,12.8,25.2,1.96875,0.681633757100352,43,66,23,622.126048147146
Italy,Lombardy,3,Cremona,19,Vailate,19112,4520,52,16,36,2.25,0.79646017699115,63,74,11,243.362831858407
Italy,Lombardy,3,Cremona,19,Vescovato,19113,3934,54,19.8,34.2,1.72727272727273,0.86934417895272,116,120,4,101.677681748856
Italy,Lombardy,3,Cremona,19,Volongo,19114,492,3,2.4,0.6,0.25,0.121951219512195,6,7,1,203.252032520325
Italy,Lombardy,3,Lecco,97,Abbadia Lariana,97001,3205,11,8.4,2.6,0.30952380952381,0.0811232449297972,18,24,6,187.207488299532
Italy,Lombardy,3,Lecco,97,Airuno,97002,2856,11,7.4,3.6,0.486486486486486,0.126050420168067,20,25,5,175.070028011205
Italy,Lombardy,3,Lecco,97,Ballabio,97004,4049,26,7.6,18.4,2.42105263157895,0.454433193381082,42,60,18,444.554210916276
Italy,Lombardy,3,Lecco,97,Barzago,97005,2399,13,6.4,6.6,1.03125,0.27511463109629,16,22,6,250.104210087537
Italy,Lombardy,3,Lecco,97,Barzio,97007,1306,13,5.4,7.6,1.40740740740741,0.581929555895865,9,12,3,229.709035222052
Italy,Lombardy,3,Lecco,97,Bellano,97008,3185,24,12.4,11.6,0.935483870967742,0.364207221350079,45,56,11,345.368916797488
Italy,Lombardy,3,Lecco,97,Bosisio Parini,97009,3407,17,8,9,1.125,0.264162019371881,25,31,6,176.108012914588
Italy,Lombardy,3,Lecco,97,Brivio,97010,4594,46,15,31,2.06666666666667,0.674793208532869,69,80,11,239.442751414889
Italy,Lombardy,3,Lecco,97,Bulciago,97011,2932,9,8.4,0.6,0.0714285714285714,0.0204638472032742,16,24,8,272.851296043656
Italy,Lombardy,3,Lecco,97,Calco,97012,5413,22,14,8,0.571428571428571,0.147792351745797,44,76,32,591.169406983189
Italy,Lombardy,3,Lecco,97,Calolziocorte,97013,13867,107,45.8,61.2,1.33624454148472,0.441335544818634,153,200,47,338.934160236533
Italy,Lombardy,3,Lecco,97,Carenno,97014,1452,7,3.8,3.2,0.842105263157895,0.22038567493113,11,14,3,206.611570247934
Italy,Lombardy,3,Lecco,97,Casatenovo,97016,13111,62,39.8,22.2,0.557788944723618,0.169323468842956,115,192,77,587.293112653497
Italy,Lombardy,3,Lecco,97,Cassago Brianza,97017,4370,21,11.4,9.6,0.842105263157895,0.219679633867277,30,41,11,251.716247139588
Italy,Lombardy,3,Lecco,97,Cernusco Lombardone,97020,3869,20,11.4,8.6,0.754385964912281,0.22227965882657,41,61,20,516.929439131559
Italy,Lombardy,3,Lecco,97,Cesana Brianza,97021,2379,11,5.8,5.2,0.896551724137931,0.218579234972678,30,53,23,966.792770071459
Italy,Lombardy,3,Lecco,97,Civate,97022,3801,35,14.8,20.2,1.36486486486487,0.531439094975007,59,66,7,184.162062615101
Italy,Lombardy,3,Lecco,97,Colico,97023,7921,34,26,8,0.307692307692308,0.100997348819593,31,65,34,429.238732483272
Italy,Lombardy,3,Lecco,97,Colle Brianza,97024,1740,8,4.4,3.6,0.818181818181818,0.206896551724138,9,14,5,287.356321839081
Italy,Lombardy,3,Lecco,97,Cortenova,97025,1167,9,5,4,0.8,0.342759211653813,5,8,3,257.06940874036
Italy,Lombardy,3,Lecco,97,Costa Masnaga,97026,4782,36,12,24,2,0.501882057716437,37,62,25,522.793810121288
Italy,Lombardy,3,Lecco,97,Cremella,97028,1711,8,4.6,3.4,0.739130434782609,0.198714202220923,12,15,3,175.336060783168
Italy,Lombardy,3,Lecco,97,Cremeno,97029,1627,12,3.8,8.2,2.15789473684211,0.5039950829748,17,23,6,368.776889981561
Italy,Lombardy,3,Lecco,97,Dervio,97030,2592,13,9.6,3.4,0.354166666666667,0.131172839506173,17,23,6,231.481481481482
Italy,Lombardy,3,Lecco,97,Dolzago,97031,2549,11,6.4,4.6,0.71875,0.180462926637897,15,22,7,274.61749705767
Italy,Lombardy,3,Lecco,97,Ello,97033,1219,12,5,7,1.4,0.574241181296145,7,12,5,410.172272354389
Italy,Lombardy,3,Lecco,97,Erve,97034,704,6,3.6,2.4,0.666666666666667,0.340909090909091,5,7,2,284.090909090909
Italy,Lombardy,3,Lecco,97,Esino Lario,97035,766,3,3.2,-0.2,-0.0625,-0.0261096605744125,6,6,0,0
Italy,Lombardy,3,Lecco,97,Galbiate,97036,8513,102,36.8,65.2,1.77173913043478,0.765887466228122,144,169,25,293.668506989311
Italy,Lombardy,3,Lecco,97,Garbagnate Monastero,97037,2521,8,6.2,1.8,0.290322580645161,0.0714002380007933,13,35,22,872.669575565252
Italy,Lombardy,3,Lecco,97,Garlate,97038,2722,13,7.6,5.4,0.710526315789474,0.198383541513593,16,24,8,293.901542983101
Italy,Lombardy,3,Lecco,97,Imbersago,97039,2485,10,6.4,3.6,0.5625,0.144869215291751,20,26,6,241.448692152918
Italy,Lombardy,3,Lecco,97,Introbio,97040,1993,19,6,13,2.16666666666667,0.652282990466633,38,39,1,50.1756146512795
Italy,Lombardy,3,Lecco,97,La Valletta Brianza,97092,4716,22,10,12,1.2,0.254452926208651,35,58,23,487.701441899915
Italy,Lombardy,3,Lecco,97,Lecco,97042,48333,282,174,108,0.620689655172414,0.223449816895289,471,646,175,362.071462561811
Italy,Lombardy,3,Lecco,97,Lierna,97043,2115,12,5.8,6.2,1.06896551724138,0.293144208037825,7,11,4,189.125295508274
Italy,Lombardy,3,Lecco,97,Lomagna,97044,5068,15,9.6,5.4,0.5625,0.10655090765588,28,48,20,394.632991318074
Italy,Lombardy,3,Lecco,97,Malgrate,97045,4373,18,13.2,4.8,0.363636363636364,0.109764463754859,28,49,21,480.21952892751
Italy,Lombardy,3,Lecco,97,Mandello del Lario,97046,10256,64,35.6,28.4,0.797752808988764,0.276911076443058,47,78,31,302.262090483619
Italy,Lombardy,3,Lecco,97,Merate,97048,14891,122,54.2,67.8,1.25092250922509,0.455308575649721,204,285,81,543.952723121348
Italy,Lombardy,3,Lecco,97,Missaglia,97049,8712,41,19.8,21.2,1.07070707070707,0.243342516069789,42,64,22,252.525252525253
Italy,Lombardy,3,Lecco,97,Molteno,97051,3593,13,7.6,5.4,0.710526315789474,0.150292234901197,11,25,14,389.646534929029
Italy,Lombardy,3,Lecco,97,Monte Marenzo,97052,1888,7,6.2,0.8,0.129032258064516,0.0423728813559322,9,10,1,52.9661016949153
Italy,Lombardy,3,Lecco,97,Montevecchia,97053,2699,9,7,2,0.285714285714286,0.0741015190811412,13,30,17,629.8629121897
Italy,Lombardy,3,Lecco,97,Monticello Brianza,97054,4174,45,19.4,25.6,1.31958762886598,0.613320555821754,58,68,10,239.578342117873
Italy,Lombardy,3,Lecco,97,Nibionno,97056,3702,17,7.8,9.2,1.17948717948718,0.248514316585629,20,39,19,513.236088600756
Italy,Lombardy,3,Lecco,97,Oggiono,97057,9152,56,28.8,27.2,0.944444444444444,0.297202797202797,97,120,23,251.311188811189
Italy,Lombardy,3,Lecco,97,Olgiate Molgora,97058,6509,50,20.8,29.2,1.40384615384615,0.448609617452758,91,134,43,660.623751728376
Italy,Lombardy,3,Lecco,97,Olginate,97059,7039,43,26.8,16.2,0.604477611940298,0.230146327603353,59,79,20,284.131268646115
Italy,Lombardy,3,Lecco,97,Oliveto Lario,97060,1219,3,4.6,-1.6,-0.347826086956522,-0.131255127153404,7,12,5,410.172272354389
Italy,Lombardy,3,Lecco,97,Osnago,97061,4750,20,13.4,6.6,0.492537313432836,0.138947368421053,38,50,12,252.631578947368
Italy,Lombardy,3,Lecco,97,Paderno d'Adda,97062,3805,21,10.4,10.6,1.01923076923077,0.278580814717477,33,50,17,446.780551905388
Italy,Lombardy,3,Lecco,97,Pasturo,97065,1986,9,4.8,4.2,0.875,0.211480362537764,10,14,4,201.409869083585
Italy,Lombardy,3,Lecco,97,Perledo,97067,914,17,5,12,2.4,1.3129102844639,49,50,1,109.409190371991
Italy,Lombardy,3,Lecco,97,Pescate,97068,2221,9,3.4,5.6,1.64705882352941,0.25213867627195,16,21,5,225.123818099955
Italy,Lombardy,3,Lecco,97,Premana,97069,2229,11,7.2,3.8,0.527777777777778,0.170480035890534,29,34,5,224.315836698071
Italy,Lombardy,3,Lecco,97,Primaluna,97070,2263,9,4.8,4.2,0.875,0.185594343791427,7,10,3,132.567388422448
Italy,Lombardy,3,Lecco,97,Robbiate,97071,6386,24,15.4,8.6,0.558441558441559,0.134669589727529,53,73,20,313.185092389602
Italy,Lombardy,3,Lecco,97,Rogeno,97072,3127,17,7,10,1.42857142857143,0.319795330988168,23,24,1,31.9795330988168
Italy,Lombardy,3,Lecco,97,Sirone,97075,2309,12,5.8,6.2,1.06896551724138,0.268514508445214,11,19,8,346.470333477696
Italy,Lombardy,3,Lecco,97,Sirtori,97076,2824,7,7.4,-0.4,-0.054054054054054,-0.0141643059490085,7,19,12,424.929178470255
Italy,Lombardy,3,Lecco,97,Suello,97078,1760,12,5,7,1.4,0.397727272727273,38,47,9,511.363636363636
Italy,Lombardy,3,Lecco,97,Valgreghentino,97082,3428,10,11,-1,-0.0909090909090909,-0.029171528588098,18,20,2,58.343057176196
Italy,Lombardy,3,Lecco,97,Valmadrera,97083,11491,82,34.4,47.6,1.38372093023256,0.414237229135845,98,126,28,243.668958315203
Italy,Lombardy,3,Lecco,97,Valvarrone,97093,547,5,3.4,1.6,0.470588235294118,0.292504570383912,5,5,0,0
Italy,Lombardy,3,Lecco,97,Vercurago,97086,2821,16,8.4,7.6,0.904761904761905,0.269408011343495,28,34,6,212.69053527118
Italy,Lombardy,3,Lecco,97,Verderio,97091,5619,27,11.8,15.2,1.28813559322034,0.270510767040399,54,73,19,338.138458800498
Italy,Lombardy,3,Lodi,98,Abbadia Cerreto,98001,277,1,0.6,0.4,0.666666666666667,0.144404332129964,5,6,1,361.01083032491
Italy,Lombardy,3,Lodi,98,Bertonico,98002,1118,6,5,1,0.2,0.0894454382826476,7,11,4,357.78175313059
Italy,Lombardy,3,Lodi,98,Boffalora d'Adda,98003,1770,14,5.8,8.2,1.41379310344828,0.463276836158192,15,25,10,564.971751412429
Italy,Lombardy,3,Lodi,98,Borghetto Lodigiano,98004,4311,40,20.2,19.8,0.98019801980198,0.459290187891441,151,167,16,371.143586174901
Italy,Lombardy,3,Lodi,98,Borgo San Giovanni,98005,2437,4,5.8,-1.8,-0.310344827586207,-0.0738613048830529,24,32,8,328.272466146902
Italy,Lombardy,3,Lodi,98,Brembio,98006,2720,17,7.2,9.8,1.36111111111111,0.360294117647059,37,54,17,625
Italy,Lombardy,3,Lodi,98,Casaletto Lodigiano,98008,2930,10,6.8,3.2,0.470588235294118,0.109215017064846,12,29,17,580.204778156997
Italy,Lombardy,3,Lodi,98,Casalmaiocco,98009,3145,11,5.8,5.2,0.896551724137931,0.165341812400636,31,48,17,540.540540540541
Italy,Lombardy,3,Lodi,98,Casalpusterlengo,98010,15293,130,45,85,1.88888888888889,0.555809847642712,290,349,59,385.797423657883
Italy,Lombardy,3,Lodi,98,Caselle Landi,98011,1546,20,9.4,10.6,1.12765957446809,0.685640362225097,27,33,6,388.098318240621
Italy,Lombardy,3,Lodi,98,Caselle Lurani,98012,2984,11,5.2,5.8,1.11538461538462,0.194369973190349,50,64,14,469.16890080429
Italy,Lombardy,3,Lodi,98,Castelgerundo,98062,1498,5,5.6,-0.6,-0.107142857142857,-0.0400534045393858,37,43,6,400.534045393859
Italy,Lombardy,3,Lodi,98,Castelnuovo Bocca d'Adda,98013,1603,23,8.6,14.4,1.67441860465116,0.898315658140986,36,41,5,311.915159076731
Italy,Lombardy,3,Lodi,98,Castiglione d'Adda,98014,4646,70,19.8,50.2,2.53535353535354,1.08049935428325,250,257,7,150.667240637107
Italy,Lombardy,3,Lodi,98,Castiraga Vidardo,98015,2873,9,4.6,4.4,0.956521739130435,0.153150017403411,25,31,6,208.840932822833
Italy,Lombardy,3,Lodi,98,Cavenago d'Adda,98017,2164,17,6.4,10.6,1.65625,0.489833641404806,27,41,14,646.950092421442
Italy,Lombardy,3,Lodi,98,Cervignano d'Adda,98018,2189,15,6.4,8.6,1.34375,0.392873458200091,24,31,7,319.780721790772
Italy,Lombardy,3,Lodi,98,Codogno,98019,15991,187,62.6,124.4,1.98722044728435,0.777937589894316,425,467,42,262.647739353386
Italy,Lombardy,3,Lodi,98,Comazzo,98020,2344,9,4.6,4.4,0.956521739130435,0.187713310580205,15,26,11,469.283276450512
Italy,Lombardy,3,Lodi,98,Cornegliano Laudense,98021,2913,14,5.2,8.8,1.69230769230769,0.30209406110539,37,61,24,823.89289392379
Italy,Lombardy,3,Lodi,98,Corno Giovine,98022,1129,15,5,10,2,0.885739592559787,22,24,2,177.147918511958
Italy,Lombardy,3,Lodi,98,Corte Palasio,98024,1516,6,4.4,1.6,0.363636363636364,0.105540897097625,22,32,10,659.630606860158
Italy,Lombardy,3,Lodi,98,Crespiatica,98025,2298,14,5,9,1.8,0.391644908616188,19,22,3,130.548302872063
Italy,Lombardy,3,Lodi,98,Fombio,98026,2317,17,6.2,10.8,1.74193548387097,0.466119982736297,39,43,4,172.637030643073
Italy,Lombardy,3,Lodi,98,Galgagnano,98027,1283,10,2,8,4,0.623538581449727,19,23,4,311.769290724864
Italy,Lombardy,3,Lodi,98,Graffignana,98028,2626,15,10.8,4.2,0.388888888888889,0.15993907083016,29,38,9,342.726580350343
Italy,Lombardy,3,Lodi,98,Guardamiglio,98029,2662,26,9.6,16.4,1.70833333333333,0.616078136739294,38,46,8,300.525920360631
Italy,Lombardy,3,Lodi,98,Livraga,98030,2530,29,12.8,16.2,1.265625,0.640316205533597,74,77,3,118.577075098814
Italy,Lombardy,3,Lodi,98,Lodi,98031,45872,374,167.2,206.8,1.23684210526316,0.450819672131147,772,990,218,475.235437739798
Italy,Lombardy,3,Lodi,98,Lodi Vecchio,98032,7609,50,22.6,27.4,1.21238938053097,0.360099881719017,84,129,45,591.404915231962
Italy,Lombardy,3,Lodi,98,Maleo,98035,3098,48,17,31,1.82352941176471,1.00064557779212,96,106,10,322.788896061976
Italy,Lombardy,3,Lodi,98,Marudo,98036,1718,6,3.6,2.4,0.666666666666667,0.139697322467986,10,12,2,116.414435389988
Italy,Lombardy,3,Lodi,98,Massalengo,98037,4550,12,10.4,1.6,0.153846153846154,0.0351648351648352,37,47,10,219.78021978022
Italy,Lombardy,3,Lodi,98,Meleti,98038,452,10,3.6,6.4,1.77777777777778,1.41592920353982,24,24,0,0
Italy,Lombardy,3,Lodi,98,Merlino,98039,1729,7,3,4,1.33333333333333,0.231347599768652,7,16,9,520.532099479468
Italy,Lombardy,3,Lodi,98,Montanaso Lombardo,98040,2264,7,4.8,2.2,0.458333333333334,0.0971731448763251,23,36,13,574.204946996466
Italy,Lombardy,3,Lodi,98,Mulazzano,98041,5798,25,15.2,9.8,0.644736842105263,0.169023801310797,49,78,29,500.172473266644
Italy,Lombardy,3,Lodi,98,Orio Litta,98042,2027,10,8.8,1.2,0.136363636363636,0.0592007893438579,15,25,10,493.339911198816
Italy,Lombardy,3,Lodi,98,Ospedaletto Lodigiano,98043,1706,13,6.4,6.6,1.03125,0.386869871043376,24,27,3,175.849941383353
Italy,Lombardy,3,Lodi,98,Ossago Lodigiano,98044,1433,6,3.4,2.6,0.764705882352941,0.181437543614794,15,19,4,279.134682484299
Italy,Lombardy,3,Lodi,98,Pieve Fissiraga,98045,1769,7,1.8,5.2,2.88888888888889,0.293951384963256,15,20,5,282.645562464669
Italy,Lombardy,3,Lodi,98,Salerano sul Lambro,98046,2644,12,6.4,5.6,0.875,0.211800302571861,25,49,24,907.715582450832
Italy,Lombardy,3,Lodi,98,San Fiorano,98047,1839,11,4.6,6.4,1.39130434782609,0.348015225666123,36,45,9,489.396411092985
Italy,Lombardy,3,Lodi,98,San Martino in Strada,98048,3755,25,12,13,1.08333333333333,0.346205059920107,63,73,10,266.311584553928
Italy,Lombardy,3,Lodi,98,San Rocco al Porto,98049,3428,36,11.4,24.6,2.15789473684211,0.717619603267211,60,65,5,145.85764294049
Italy,Lombardy,3,Lodi,98,Sant'Angelo Lodigiano,98050,13245,101,48.6,52.4,1.07818930041152,0.395620989052473,187,233,46,347.300868252171
Italy,Lombardy,3,Lodi,98,Santo Stefano Lodigiano,98051,1910,22,7,15,2.14285714285714,0.785340314136126,34,37,3,157.068062827225
Italy,Lombardy,3,Lodi,98,Secugnago,98052,1956,7,5.2,1.8,0.346153846153846,0.0920245398773006,32,35,3,153.374233128834
Italy,Lombardy,3,Lodi,98,Senna Lodigiana,98053,1846,17,9,8,0.888888888888889,0.433369447453955,24,25,1,54.1711809317443
Italy,Lombardy,3,Lodi,98,Somaglia,98054,3836,28,12,16,1.33333333333333,0.417101147028154,43,60,17,443.169968717414
Italy,Lombardy,3,Lodi,98,Sordio,98055,3429,23,5.4,17.6,3.25925925925926,0.513269174686498,56,77,21,612.423447069116
Italy,Lombardy,3,Lodi,98,Tavazzano con Villavesco,98056,6034,32,14.2,17.8,1.25352112676056,0.294995028173682,60,107,47,778.919456413656
Italy,Lombardy,3,Lodi,98,Terranova dei Passerini,98057,927,2,3.2,-1.2,-0.375,-0.129449838187702,12,18,6,647.249190938511
Italy,Lombardy,3,Lodi,98,Turano Lodigiano,98058,1543,13,4.8,8.2,1.70833333333333,0.531432274789371,25,32,7,453.661697990927
Italy,Lombardy,3,Lodi,98,Valera Fratta,98059,1708,8,2.6,5.4,2.07692307692308,0.31615925058548,16,32,16,936.768149882904
Italy,Lombardy,3,Lodi,98,Villanova del Sillaro,98060,1850,4,6,-2,-0.333333333333333,-0.108108108108108,13,20,7,378.378378378378
Italy,Lombardy,3,Lodi,98,Zelo Buon Persico,98061,7446,16,16.4,-0.399999999999999,-0.0243902439024389,-0.00537201181842599,45,110,65,872.951920494225
Italy,Lombardy,3,Mantova,20,Acquanegra sul Chiese,20001,2865,19,12.4,6.6,0.532258064516129,0.230366492146597,40,49,9,314.13612565445
Italy,Lombardy,3,Mantova,20,Asola,20002,10056,62,33.8,28.2,0.834319526627219,0.280429594272076,130,143,13,129.276054097057
Italy,Lombardy,3,Mantova,20,Bagnolo San Vito,20003,5919,30,19.4,10.6,0.546391752577319,0.179084304781213,53,69,16,270.315931745227
Italy,Lombardy,3,Mantova,20,Borgo Mantovano,20072,5529,43,25.6,17.4,0.6796875,0.314704286489419,38,45,7,126.605172725629
Italy,Lombardy,3,Mantova,20,Borgo Virgilio,20071,14831,75,53.4,21.6,0.404494382022472,0.145640887330591,154,187,33,222.506911199515
Italy,Lombardy,3,Mantova,20,Borgocarbonara,20073,1983,19,11.6,7.4,0.637931034482759,0.373171961674231,6,7,1,50.4286434694907
Italy,Lombardy,3,Mantova,20,Bozzolo,20007,4164,24,20,4,0.2,0.0960614793467819,41,58,17,408.261287223823
Italy,Lombardy,3,Mantova,20,Canneto sull'Oglio,20008,4369,60,20.4,39.6,1.94117647058824,0.906385900663768,85,93,8,183.108262760357
Italy,Lombardy,3,Mantova,20,Casalmoro,20010,2253,16,7,9,1.28571428571429,0.399467376830892,29,31,2,88.7705281846427
Italy,Lombardy,3,Mantova,20,Casaloldo,20011,2714,16,5.8,10.2,1.75862068965517,0.375829034635225,34,40,6,221.075902726603
Italy,Lombardy,3,Mantova,20,Casalromano,20012,1513,9,3.8,5.2,1.36842105263158,0.343688037012558,18,22,4,264.375413086583
Italy,Lombardy,3,Mantova,20,Castel d'Ario,20014,4622,21,17,4,0.235294117647059,0.0865426222414539,18,27,9,194.720900043271
Italy,Lombardy,3,Mantova,20,Castel Goffredo,20015,12733,61,29.6,31.4,1.06081081081081,0.246603314222885,130,169,39,306.290740595304
Italy,Lombardy,3,Mantova,20,Castelbelforte,20013,3241,8,8.2,-0.2,-0.0243902439024389,-0.00617093489663685,10,11,1,30.8546744831842
Italy,Lombardy,3,Mantova,20,Castiglione delle Stiviere,20017,23704,101,57.8,43.2,0.747404844290657,0.182247721903476,290,431,141,594.836314546068
Italy,Lombardy,3,Mantova,20,Cavriana,20018,3838,23,13,10,0.769230769230769,0.260552371026576,39,56,17,442.93903074518
Italy,Lombardy,3,Mantova,20,Ceresara,20019,2590,11,7,4,0.571428571428571,0.154440154440154,16,19,3,115.830115830116
Italy,Lombardy,3,Mantova,20,Commessaggio,20020,1085,6,4.2,1.8,0.428571428571429,0.165898617511521,6,7,1,92.1658986175115
Italy,Lombardy,3,Mantova,20,Curtatone,20021,14921,75,43.8,31.2,0.712328767123288,0.209101266671135,99,139,40,268.078547014275
Italy,Lombardy,3,Mantova,20,Dosolo,20022,3413,25,15.2,9.8,0.644736842105263,0.287137415763258,43,50,7,205.098154116613
Italy,Lombardy,3,Mantova,20,Gazoldo degli Ippoliti,20024,2980,14,6.8,7.2,1.05882352941177,0.241610738255034,43,47,4,134.228187919463
Italy,Lombardy,3,Mantova,20,Gazzuolo,20025,2240,11,10.6,0.4,0.0377358490566038,0.0178571428571429,20,30,10,446.428571428571
Italy,Lombardy,3,Mantova,20,Goito,20026,10191,71,39.6,31.4,0.792929292929293,0.308115003434403,103,121,18,176.626435089785
Italy,Lombardy,3,Mantova,20,Guidizzolo,20028,5972,35,21.2,13.8,0.650943396226415,0.231078365706631,90,114,24,401.875418620228
Italy,Lombardy,3,Mantova,20,Magnacavallo,20029,1509,15,8.4,6.6,0.785714285714286,0.437375745526839,9,13,4,265.076209410205
Italy,Lombardy,3,Mantova,20,Mantova,20030,49403,312,211.6,100.4,0.474480151228734,0.203226524704977,407,524,117,236.827723012773
Italy,Lombardy,3,Mantova,20,Marcaria,20031,6531,33,35,-2,-0.0571428571428572,-0.0306231817485837,112,115,3,45.9347726228755
Italy,Lombardy,3,Mantova,20,Mariana Mantovana,20032,775,7,2,5,2.5,0.645161290322581,5,5,0,0
Italy,Lombardy,3,Mantova,20,Marmirolo,20033,7807,34,24.4,9.6,0.39344262295082,0.122966568464199,33,56,23,294.607403612143
Italy,Lombardy,3,Mantova,20,Medole,20034,4091,21,14.4,6.6,0.458333333333333,0.161329748227817,24,43,19,464.43412368614
Italy,Lombardy,3,Mantova,20,Moglia,20035,5458,40,22.4,17.6,0.785714285714286,0.322462440454379,46,68,22,403.078050567974
Italy,Lombardy,3,Mantova,20,Monzambano,20036,4947,16,16.4,-0.4,-0.0243902439024389,-0.00808570851020821,21,28,7,141.499898928644
Italy,Lombardy,3,Mantova,20,Motteggiana,20037,2575,11,6,5,0.833333333333333,0.194174757281553,15,23,8,310.679611650486
Italy,Lombardy,3,Mantova,20,Ostiglia,20038,6607,32,32,0.000000000000000888178419700125,0,0.0000000000000000134429910655384,31,45,14,211.896473437264
Italy,Lombardy,3,Mantova,20,Pegognaga,20039,7042,38,27.2,10.8,0.397058823529412,0.153365521158762,67,81,14,198.807157057654
Italy,Lombardy,3,Mantova,20,Piubega,20041,1704,6,7.2,-1.2,-0.166666666666667,-0.0704225352112676,18,24,6,352.112676056338
Italy,Lombardy,3,Mantova,20,Poggio Rusco,20042,6647,43,26.6,16.4,0.616541353383459,0.24672784714909,37,48,11,165.488190160975
Italy,Lombardy,3,Mantova,20,Pomponesco,20043,1705,16,9,7,0.777777777777778,0.410557184750733,25,27,2,117.302052785924
Italy,Lombardy,3,Mantova,20,Ponti sul Mincio,20044,2405,5,5.4,-0.4,-0.0740740740740742,-0.0166320166320166,10,16,6,249.48024948025
Italy,Lombardy,3,Mantova,20,Porto Mantovano,20045,16578,79,45.4,33.6,0.740088105726872,0.202678248280854,61,106,45,271.444082519001
Italy,Lombardy,3,Mantova,20,Quingentole,20046,1172,2,5.2,-3.2,-0.615384615384615,-0.273037542662116,4,5,1,85.3242320819113
Italy,Lombardy,3,Mantova,20,Quistello,20047,5523,28,28.4,-0.399999999999999,-0.0140845070422535,-0.00724244070251674,17,27,10,181.061017562919
Italy,Lombardy,3,Mantova,20,Redondesco,20048,1264,14,6.2,7.8,1.25806451612903,0.617088607594937,11,11,0,0
Italy,Lombardy,3,Mantova,20,Rivarolo Mantovano,20050,2532,28,11.8,16.2,1.3728813559322,0.639810426540285,52,54,2,78.9889415481833
Italy,Lombardy,3,Mantova,20,Rodigo,20051,5283,46,26.4,19.6,0.742424242424242,0.371001325004732,121,128,7,132.500473215976
